"","date","stream","mean.daily.q","min.daily.q","max.daily.q","sd.daily.q","mean.daily.t","min.daily.t","max.daily.t","sd.daily.t"
"1600",2020-06-04,"ws55",1.72645348263889,1.591203,1.841344,0.0752857331872828,14.9874305555556,14.63,15.36,0.238887510237403
"1601",2020-06-05,"towr",3.17761934722222,2.983352,3.88422,0.174161904492168,17.3270138888889,16.91,17.86,0.333847969449241
"1602",2020-06-05,"ws55",1.70602331597222,1.625713,1.938268,0.0560240034607568,15.0410416666667,14.73,15.4,0.245828525120797
"1603",2020-06-06,"towr",2.95028444444444,2.785257,3.096306,0.0985907914631377,17.4384027777778,16.61,18.22,0.569550422609532
"1604",2020-06-06,"ws55",1.67253003819444,1.537096,1.765032,0.0699209506027106,15.1648958333333,14.63,15.7,0.376976772983877
"1605",2020-06-07,"towr",2.84726333680556,2.622229,2.965878,0.0929508568724635,17.8732291666667,17.11,18.63,0.535510101913
"1606",2020-06-07,"ws55",1.60320880902778,1.459171,1.721496,0.0848099828629934,15.4046527777778,14.92,15.89,0.351208790049858
"1607",2020-06-08,"towr",2.94654975347222,2.864602,3.051953,0.0377009140177695,17.9826041666667,17.4,18.4,0.332277259626367
"1608",2020-06-08,"ws55",1.59986852777778,1.514641,1.648908,0.025775396637183,15.4327430555556,15.1,15.68,0.191765436223538
"1609",2020-06-09,"towr",3.44126252430556,2.635435,12.68085,1.41780603144516,18.3318402777778,18.05,19.36,0.2613615159042
"1610",2020-06-09,"ws55",1.80233009375,1.42059,8.013416,0.716125836976606,15.7103819444444,15.44,16.65,0.219443848715481
"1611",2020-06-10,"towr",3.9790193125,3.012288,8.525981,1.16099892725986,18.2032291666667,17.99,18.59,0.152572560849066
"1612",2020-06-10,"ws55",1.94166697569444,1.696446,3.02001,0.238655712049418,15.6474305555556,15.43,15.91,0.154888952140431
"1613",2020-06-11,"towr",3.24540943402778,2.974609,4.146005,0.255016626119628,18.1829861111111,17.72,18.73,0.339655656456979
"1614",2020-06-11,"ws55",1.71915882638889,1.539747,2.165269,0.125599699144335,15.6620486111111,15.3,16.09,0.245482468270199
"1615",2020-06-12,"towr",2.86465649652778,2.710288,3.087412,0.110483567170592,17.7828819444444,17.08,18.44,0.397699429454633
"1616",2020-06-12,"ws55",1.46396048611111,1.299111,1.640704,0.130252711567406,15.344375,14.99,15.77,0.236228256562601
"1617",2020-06-13,"towr",2.75115271875,2.563995,2.905955,0.094684230352011,17.2431944444444,16.34,18.09,0.582959711109945
"1618",2020-06-13,"ws55",1.35045290625,1.246261,1.434039,0.0563125751648953,15.0829166666667,14.54,15.59,0.327351051321656
"1619",2020-06-14,"towr",2.74180904861111,2.599191,3.047534,0.084292261010005,17.0026041666667,16.36,17.6,0.274298261295666
"1620",2020-06-14,"ws55",1.38021441666667,1.294209,1.579776,0.0450384056876464,14.8853472222222,14.45,15.18,0.176932488530184
"1621",2020-06-15,"towr",2.9220414375,2.614814,5.222395,0.51291521196164,16.3494791666667,15.98,16.83,0.230031219476396
"1622",2020-06-15,"ws55",1.42752840277778,1.311404,2.249816,0.126901927684269,14.3601388888889,14.13,14.72,0.147030946094904
"1623",2020-06-16,"towr",2.72709122916667,2.644532,2.818406,0.0323372612369952,15.9136458333333,15.38,16.31,0.301692507203011
"1624",2020-06-16,"ws55",1.33461617361111,1.266795,1.410382,0.0353637072798657,14.0829166666667,13.79,14.27,0.161101932802227
"1625",2020-06-17,"towr",2.6556399375,2.530642,2.758194,0.0612359254899956,16.3392013888889,15.87,16.75,0.348962206151477
"1626",2020-06-17,"ws55",1.23806238194444,1.193834,1.362985,0.0327444401439606,14.2652083333333,13.95,14.56,0.224221358862252
"1627",2020-06-18,"towr",2.599066875,2.505557,2.843172,0.0599032946198441,16.7451736111111,16.39,17.14,0.26724814787313
"1628",2020-06-18,"ws55",1.23210319791667,1.181476,1.326844,0.0302384169140748,14.5069097222222,14.27,14.79,0.189535923734751
"1629",2020-06-19,"towr",2.84384339236111,2.451736,6.383478,0.678309135574954,16.7362152777778,16.05,17.26,0.377518832872536
"1630",2020-06-19,"ws55",1.23809794097222,1.132639,2.570848,0.161883547496965,14.6995486111111,14.29,15.04,0.264938631507304
"1631",2020-06-20,"towr",2.51103467013889,2.27571,2.713637,0.139758430469664,17.1578819444444,16.21,18.07,0.672771603602313
"1632",2020-06-20,"ws55",1.20678103125,1.115999,1.287483,0.0555446197239146,14.9872569444444,14.33,15.64,0.47203515558157
"1633",2020-06-21,"towr",2.43256653819444,2.216598,3.219339,0.18130021726724,17.608125,16.86,18.35,0.478182489256308
"1634",2020-06-21,"ws55",1.12011779166667,1.007063,1.411656,0.0703139542409737,15.3494097222222,14.86,16,0.358024971647604
"1635",2020-06-22,"towr",2.88160955208333,2.267222,6.659383,0.880647238494473,17.6162152777778,17.19,18.46,0.344068578837819
"1636",2020-06-22,"ws55",1.27797313888889,1.062284,2.839868,0.280762882407916,15.2402777777778,14.88,15.75,0.268660231115805
"1637",2020-06-23,"towr",2.66466115277778,2.391336,4.067956,0.232945914460826,17.8123958333333,17.46,18.22,0.270669880543531
"1638",2020-06-23,"ws55",1.210513125,1.069002,1.567718,0.0887680178530883,15.3613194444444,15.08,15.67,0.206801581510804
"1639",2020-06-24,"towr",2.35508806597222,2.23418,2.450137,0.0597081305841405,17.8026041666667,17.29,18.25,0.33965624595776
"1640",2020-06-24,"ws55",1.06961394166667,0.9999842,1.16801,0.0378953032363251,15.3912847222222,15.03,15.84,0.227449306315664
"1641",2020-06-25,"towr",2.22315640277778,2.059771,2.381863,0.100001912705946,18.2152083333333,17.75,18.82,0.377269612647477
"1642",2020-06-25,"ws55",0.968955132986111,0.8688502,1.051688,0.0642406640138465,15.5823263888889,15.21,16.04,0.293866103569861
"1643",2020-06-26,"towr",2.14357422916667,2.060509,2.260287,0.040195617263598,18.1277430555556,17.55,18.67,0.336139349039223
"1644",2020-06-26,"ws55",0.926694022222222,0.8744638,0.9547984,0.0171791637276109,15.5943402777778,15.28,15.95,0.195391812680676
"1645",2020-06-27,"towr",2.06489546527778,1.961295,2.164992,0.0476978301516588,18.3213888888889,17.97,18.7,0.244041497331227
"1646",2020-06-27,"ws55",0.928373534027778,0.8739528,0.9702895,0.0282455577118455,15.6332291666667,15.35,15.91,0.183653370619953
"1647",2020-06-28,"towr",2.03587954861111,1.836954,2.346492,0.0794900312777282,18.7204513888889,18.02,19.62,0.499183449340646
"1648",2020-06-28,"ws55",0.840354433333333,0.6305268,1.378701,0.130994254312772,16.0961458333333,15.6,16.87,0.368270379931908
"1649",2020-06-29,"towr",1.94199577430556,1.752493,2.092347,0.102896516249008,19.2589236111111,18.59,20.02,0.513533792283312
"1650",2020-06-29,"ws55",0.660604641319444,0.5771006,0.7396121,0.0438650406994688,16.4520138888889,15.96,17.05,0.381380364445816
"1651",2020-06-30,"towr",2.20392291666667,1.819497,6.259846,0.747718345489443,19.1276388888889,18.8,19.84,0.28268371932653
"1652",2020-06-30,"ws55",0.771648835763889,0.6113199,2.93644,0.288979416444379,16.2218402777778,15.92,16.77,0.212165905867239
"1653",2020-07-01,"towr",2.36576694097222,2.008432,5.955644,0.738979351517581,18.8876388888889,18.53,19.2,0.218360971200691
"1654",2020-07-01,"ws55",0.906946077777778,0.7774253,1.59255,0.150802035844347,16.0751736111111,15.78,16.34,0.174872689574558
"1655",2020-07-02,"towr",2.00796955208333,1.793802,2.181627,0.121990006055177,19.2740972222222,18.52,20.03,0.525968710658305
"1656",2020-07-02,"ws55",0.910421554861111,0.7959228,0.9994406,0.0686588122216534,16.3577777777778,15.84,16.94,0.396380741971021
"1657",2020-07-03,"towr",1.85886144097222,1.723161,1.982986,0.0705431023798169,19.4123263888889,18.76,20.01,0.412296793235589
"1658",2020-07-03,"ws55",0.834174919097222,0.7259494,0.977271,0.0606425002251401,16.4284027777778,16,16.86,0.287962113251405
"1659",2020-07-04,"towr",1.78417102777778,1.644507,1.87987,0.0711952451884864,19.7851388888889,19.41,20.31,0.301813302956099
"1660",2020-07-04,"ws55",0.761213601388889,0.6702118,0.9116182,0.0489228357213014,16.5710069444444,16.2,17.09,0.271434490952119
"1661",2020-07-05,"towr",1.68470201388889,1.500567,1.801424,0.0992833521892974,19.7765277777778,19.02,20.49,0.486281946641954
"1662",2020-07-05,"ws55",0.700277380902778,0.5962372,0.8022968,0.0675080128571304,16.6856597222222,16.17,17.23,0.371935678062687
"1663",2020-07-06,"towr",1.69067635763889,1.550029,2.056084,0.0936179905263338,19.5675694444444,18.98,19.99,0.306784484450146
"1664",2020-07-06,"ws55",0.638012657638889,0.5565902,0.7934775,0.0367363990290817,16.5507986111111,16.24,16.81,0.178381382126481
"1665",2020-07-07,"towr",1.93825395486111,1.663845,3.532296,0.369306537313851,19.6225694444444,19.38,19.91,0.154235199947438
"1666",2020-07-07,"ws55",0.8411743375,0.5868456,2.709407,0.336598406611387,16.4695138888889,16.24,16.76,0.152933361458005
"1667",2020-07-08,"towr",1.75007732986111,1.60746,1.936127,0.0880049745837706,19.7936458333333,19.18,20.42,0.43221765017805
"1668",2020-07-08,"ws55",0.780177290277778,0.668856,0.8893432,0.0698003320439057,16.6354861111111,16.17,17.22,0.363363746609346
"1669",2020-07-09,"towr",1.64232437847222,1.515905,1.736094,0.0590848463939177,19.9204166666667,19.19,20.51,0.452421090584397
"1670",2020-07-09,"ws55",0.726095364236111,0.6670501,0.7851893,0.0251434680789425,16.7692013888889,16.26,17.44,0.343708593043383
"1671",2020-07-10,"towr",1.78741302083333,1.517186,3.626487,0.386901341605729,20.2959027777778,19.87,20.85,0.322657547492585
"1672",2020-07-10,"ws55",0.748234822569444,0.6402327,1.788409,0.138927442406199,16.9875,16.58,17.61,0.298004980899842
"1673",2020-07-11,"towr",1.55649121180556,1.354195,1.72724,0.124927728355517,19.8341666666667,19.08,20.53,0.45018153519902
"1674",2020-07-11,"ws55",0.643963303125,0.5557603,0.7481514,0.0639386644235691,16.9256944444444,16.44,17.47,0.278331646805798
"1675",2020-07-12,"towr",1.47401737152778,1.322141,1.571453,0.0692883797814327,19.4631944444444,18.37,20.36,0.689991317198086
"1676",2020-07-12,"ws55",0.565510770833333,0.4660546,0.6318463,0.0483721016197146,16.6764236111111,16.12,17.2,0.349360871499156
"1677",2020-07-13,"towr",1.39404019444444,1.210144,1.559101,0.105589370837757,19.5075347222222,18.2,20.61,0.804799084700286
"1678",2020-07-13,"ws55",0.507439634027778,0.4288966,0.5792127,0.0478674245166185,16.7603125,16.1,17.44,0.470185936513918
"1679",2020-07-14,"towr",1.31737902777778,1.136152,1.45373,0.100533406223841,19.9316319444444,18.87,20.88,0.675556121371377
"1680",2020-07-14,"ws55",0.4285252375,0.3397787,0.5046296,0.0512790621655062,17.0120486111111,16.41,17.64,0.415601203075814
"1681",2020-07-15,"towr",1.25564930555556,1.094995,1.388447,0.0986655434988337,20.1486111111111,18.86,21.07,0.759772211518214
"1682",2020-07-15,"ws55",0.407742444097222,0.3273191,0.4822472,0.0492106684628817,17.2148611111111,16.55,17.78,0.437045012569645
"1683",2020-07-16,"towr",1.19438122916667,1.024389,1.314933,0.0970826027739723,20.8735763888889,19.91,21.74,0.621115149539609
"1684",2020-07-16,"ws55",0.421440730902778,0.339448,0.4908306,0.0486424736171461,17.6251388888889,17.06,18.13,0.352215459302376
"1685",2020-07-17,"towr",1.15993099305556,1.007342,1.279756,0.084037203354867,20.9679166666667,20.2,21.97,0.492694186058258
"1686",2020-07-17,"ws55",0.376305064583333,0.2700366,0.4775948,0.0699002276262308,17.7046180555556,17.16,18.45,0.364968415349161
"1687",2020-07-18,"towr",1.17063053125,1.065404,1.304752,0.0548730462903573,20.9639236111111,20.33,21.52,0.374407156559649
"1688",2020-07-18,"ws55",0.353571429513889,0.3157132,0.4049163,0.0256049616606456,17.6851388888889,17.13,18.12,0.341064098548384
"1689",2020-07-19,"towr",1.23590176041667,1.086738,2.060509,0.151654130153983,20.8101388888889,20.22,21.49,0.344319732521445
"1690",2020-07-19,"ws55",0.438602824652778,0.3189177,1.950082,0.222073492200716,17.6047916666667,17.22,18.16,0.250546354213659
"1691",2020-07-20,"towr",1.19865970138889,1.059421,1.649165,0.104104605445699,20.7700347222222,20.16,21.46,0.430877476189033
"1692",2020-07-20,"ws55",0.434025944444444,0.361587,0.7429276,0.052769159442356,17.4889930555556,17.03,18.04,0.328147625411346
"1693",2020-07-21,"towr",1.54240597916667,1.148522,3.229314,0.536147236438701,20.5559375,20.14,21.23,0.21350033557979
"1694",2020-07-21,"ws55",0.360165216666667,0.1737951,0.5097998,0.088652924984074,17.3993402777778,17.12,17.89,0.16830549887168
"1695",2020-07-22,"towr",1.32781409722222,1.182574,2.193762,0.231148858299332,20.3077430555556,19.61,20.88,0.435746917669221
"1696",2020-07-22,"ws55",0.216623703993056,0.06893691,0.4296332,0.133829315176491,17.3588194444444,16.79,18.12,0.444064214409978
"1697",2020-07-23,"towr",1.39453412152778,1.211877,3.300448,0.353514221930615,20.3857986111111,19.69,21.03,0.431246537407477
"1698",2020-07-23,"ws55",0.339925017708333,0.1241796,0.6437791,0.0924513071987228,17.2839236111111,16.82,17.86,0.328028990387511
"1699",2020-07-24,"towr",1.40987906597222,1.182574,2.423039,0.307937667017081,20.2548263888889,19.92,20.74,0.228832754833034
"1700",2020-07-24,"ws55",0.577724476041667,0.3847185,2.669965,0.328049606569471,17.0886111111111,16.9,17.54,0.148373815092262
"1701",2020-07-25,"towr",1.73850841763283,1.172879,10.844401063826,1.62289473490234,20.1881985294118,NA,20.79,0.321244221332504
"1702",2020-07-25,"ws55",0.846555269444444,0.4877013,6.74528,0.762122892104002,17.0361458333333,16.68,17.95,0.279930441055038
"1703",2020-07-26,"towr",1.17742776388889,1.035648,1.310736,0.0823628624238369,20.5471527777778,19.68,21.52,0.582360525324023
"1704",2020-07-26,"ws55",0.645651140277778,0.4908306,1.063962,0.102394424106513,17.1799652777778,16.77,17.7,0.312006542261312
"1705",2020-07-27,"towr",1.12890610416667,1.056707,1.332988,0.0448634934745582,20.7409375,20.1,21.47,0.463124695827179
"1706",2020-07-27,"ws55",0.495494447916667,0.4366597,0.5817519,0.047502456045551,17.2884722222222,16.87,17.75,0.305549871484808
"1707",2020-07-28,"towr",1.45540417118056,0.986219,8.286335,1.07469950789037,20.5611805555556,19.93,21.52,0.438390303130026
"1708",2020-07-28,"ws55",0.449093853125,0.3843684,0.7721082,0.0484321310628123,17.3424305555556,16.97,17.75,0.264350486721049
"1709",2020-07-29,"towr",1.15573295138889,1.06377,1.254395,0.0490388102654976,20.7514930555556,19.5,21.64,0.807660746529573
"1710",2020-07-29,"ws55",0.418528412847222,0.3732428,0.4935763,0.0224955975436575,17.4139583333333,16.95,17.81,0.314121126130563
"1711",2020-07-30,"towr",1.17754501388889,1.05725,2.287309,0.214663698588027,21.1475347222222,20.28,22.02,0.450451378933618
"1712",2020-07-30,"ws55",0.457556900347222,0.3931648,0.8042628,0.0860434216790373,17.6007986111111,17.29,17.94,0.189469425327552
"1713",2020-07-31,"towr",1.68457669270833,0.8638236,5.69373,1.20552981344868,21.4209375,20.68,22.93,0.706369347166711
"1714",2020-07-31,"ws55",0.446060913541667,0.316033,0.8734419,0.114799447499231,17.9457638888889,17.46,18.67,0.380262296895936
"1715",2020-08-01,"towr",1.33145094097222,1.061051,2.049456,0.242211530381717,21.0064930555556,20.16,22.05,0.645049110806537
"1716",2020-08-01,"ws55",0.436555882638889,0.319239,0.5149942,0.0404334829082268,17.7401041666667,17.26,18.15,0.308221247715913
"1717",2020-08-02,"towr",0.955955362847222,0.8314773,1.112707,0.0973909589552034,20.7009027777778,19.23,22.02,0.927126175457655
"1718",2020-08-02,"ws55",0.390396752083333,0.3106171,0.4569162,0.0337674313135089,17.75,17.33,18.17,0.259719763207764
"1719",2020-08-03,"towr",1.46413626944444,0.8842035,3.946689,0.773403439117328,20.1878819444444,19.24,21.4,0.495217574349536
"1720",2020-08-03,"ws55",0.61237363125,0.3701409,1.338012,0.245281940095771,17.3810069444444,16.98,17.75,0.151271129616459
"1721",2020-08-04,"towr",1.14713916666667,0.995699,1.696755,0.0843189736346948,20.1109375,19.11,21.33,0.706483776947916
"1722",2020-08-04,"ws55",0.519003759027778,0.3935186,0.9510764,0.0931519904117105,17.2018055555556,16.77,17.69,0.341917431558953
"1723",2020-08-05,"towr",1.15375333888889,0.9846431,2.21126,0.231381876075943,20.1810069444444,19.47,20.81,0.447527500901458
"1724",2020-08-05,"ws55",0.402236546180556,0.1998948,0.8945008,0.0808643797265907,17.2404513888889,16.87,17.78,0.244147106219624
"1725",2020-08-06,"towr",1.14872613819444,0.9220492,6.748297,0.669589730511404,20.5528125,19.8,21.3,0.57867571354429
"1726",2020-08-06,"ws55",0.352409520833333,0.2875452,0.4830247,0.033589231182896,17.4251388888889,16.94,18.01,0.380090739415869
"1727",2020-08-07,"towr",1.50738696180556,1.142892,6.088633,0.591710754246337,20.5976736111111,20.1,21.33,0.366364288726144
"1728",2020-08-07,"ws55",0.366909787847222,0.1957701,0.8836857,0.118250286702925,17.4820486111111,17.14,18.15,0.257179090784496
"1729",2020-08-08,"towr",1.15633008680556,1.054538,1.280348,0.0648042811440895,20.4205555555556,19.65,21.13,0.466742403013077
"1730",2020-08-08,"ws55",0.273495158680556,0.1804093,0.3361499,0.0331338640745106,17.3954513888889,16.92,18.04,0.352016299311044
"1731",2020-08-09,"towr",1.01619522708333,0.9179775,1.104388,0.0565708100983439,20.3453819444444,19.36,21.13,0.609487012224275
"1732",2020-08-09,"ws55",0.305390484375,0.2200259,0.3639728,0.0297881833833298,17.4687847222222,16.89,18.06,0.408462207672615
"1733",2020-08-10,"towr",1.21543948090278,0.9710335,2.487825,0.336752055656049,20.3268055555556,19.86,20.73,0.282599069065388
"1734",2020-08-10,"ws55",0.347676207291667,0.2119732,0.6652465,0.0892433729626078,17.3288541666667,17.17,17.58,0.0946904341003066
"1735",2020-08-11,"towr",1.01276111666667,0.867783,1.13447,0.0866282717911502,20.6443055555556,19.99,21.57,0.548031832003296
"1736",2020-08-11,"ws55",0.327362308680556,0.2530356,0.3791345,0.0445614994105136,17.5440625,17.08,18.24,0.408573394969196
"1737",2020-08-12,"towr",0.879681769444444,0.7526422,0.9830683,0.072655116052293,20.7703125,19.62,21.75,0.724386251990725
"1738",2020-08-12,"ws55",0.213905225590278,0.05649605,0.3099827,0.0942456211364612,17.9058680555556,17.23,18.74,0.529935184341609
"1739",2020-08-13,"towr",1.35828374548611,0.7982695,10.44639,1.32281950436219,20.7852430555556,20.08,21.49,0.377913688623696
"1740",2020-08-13,"ws55",0.245004186111111,0.129855,0.6428916,0.0765283623582719,17.8646875,17.4,18.22,0.260460406315124
"1741",2020-08-14,"towr",2.77181258958333,0.9528509,15.65311,2.65733344430073,20.6117708333333,20.16,21.34,0.309076385555438
"1742",2020-08-14,"ws55",0.288640966666667,0.1886475,1.074615,0.132728378712823,17.7430555555556,17.43,18,0.16386566172014
"1743",2020-08-15,"towr",5.59100246875,3.14902,16.56599,2.39812263572236,19.7890625,19.32,20.3,0.233717471976994
"1744",2020-08-15,"ws55",0.793389335069444,0.3157132,2.72405,0.309172877669745,17.6027430555556,17.44,17.82,0.0998174812762345
"1745",2020-08-16,"towr",2.25028696180556,1.628582,3.155302,0.462043550224467,19.7689236111111,18.95,20.8,0.593278161339858
"1746",2020-08-16,"ws55",0.473026137847222,0.3548102,0.6500069,0.0924158792601492,17.4745138888889,16.94,17.99,0.33950739034535
"1747",2020-08-17,"towr",1.46807155555556,1.286875,1.659167,0.120762574852709,19.5139930555556,18.3,21.34,0.911649169917266
"1748",2020-08-17,"ws55",0.371428937152778,0.3368083,0.4124775,0.0205114302361415,17.4246180555556,17.03,17.91,0.272916612362683
"1749",2020-08-18,"towr",1.21750945833333,1.094995,1.333591,0.0794491434718863,18.9776388888889,16.8,21.34,1.33201583426521
"1750",2020-08-18,"ws55",0.350167313194444,0.3005395,0.4322158,0.0310862307303259,17.1141666666667,16.46,17.63,0.385973586863269
"1751",2020-08-19,"towr",1.19480661111111,1.069764,1.744285,0.127515628675181,19.1009722222222,18.09,20.74,0.714980391967626
"1752",2020-08-19,"ws55",0.355078593055556,0.3169932,0.5347909,0.0284321285752338,17.0393055555556,16.65,17.48,0.218646940769141
"1753",2020-08-20,"towr",1.22486943402778,1.01106,3.553129,0.48876922415528,19.250625,17.38,20.73,1.12018709160973
"1754",2020-08-20,"ws55",0.346253885416667,0.3137977,0.762004,0.0435491240903718,16.9896180555556,16.52,17.41,0.306247707727245
"1755",2020-08-21,"towr",5.07502122222222,3.014925,10.8234,1.78311256719859,18.9467361111111,18.27,19.88,0.348708577870253
"1756",2020-08-21,"ws55",2.09935608472222,0.5932415,4.088656,0.747065723376689,16.854375,16.67,17.2,0.130136453446678
"1757",2020-08-22,"towr",3.25464963194444,2.181627,18.38206,2.44816912583187,19.2580555555556,18.57,19.95,0.47207862360838
"1758",2020-08-22,"ws55",1.53155177777778,1.184413,4.755534,0.486718297705089,16.9447569444444,16.52,17.38,0.29360538466252
"1759",2020-08-23,"towr",4.28442496527778,3.123058,6.558432,0.690678539390599,19.2302083333333,18.79,19.65,0.30015900257908
"1760",2020-08-23,"ws55",1.86482613541667,1.441107,3.693408,0.31069231893384,17.0363541666667,16.77,17.3,0.175490074120967
"1761",2020-08-24,"towr",2.81473282638889,2.222706,5.536861,0.584408117586385,19.5379861111111,19.14,20.12,0.334245376829452
"1762",2020-08-24,"ws55",1.31431954513889,1.175027,1.651647,0.0838174578231067,17.1320833333333,16.89,17.47,0.200016985341463
"1763",2020-08-25,"towr",2.41258103819444,2.160465,2.806486,0.133073544930715,19.776875,19.52,20.07,0.206411073731244
"1764",2020-08-25,"ws55",0.844040265625,0.5783674,1.529814,0.264175793480149,17.2722569444444,17.03,17.63,0.193911084423784
"1765",2020-08-26,"towr",2.10333263888889,1.956969,2.277255,0.0985173733318324,20.0690625,19.38,20.77,0.47190564400809
"1766",2020-08-26,"ws55",0.520852170833333,0.4493645,0.5936691,0.0484439510981611,17.5759027777778,17.01,18.27,0.460367090603492
"1767",2020-08-27,"towr",1.85023502777778,1.69743,1.998963,0.0933085177942555,20.3565625,19.73,20.98,0.45009366766151
"1768",2020-08-27,"ws55",0.441683570138889,0.3871733,0.4927911,0.0356695327982395,17.7438541666667,17.25,18.29,0.360243925660947
"1769",2020-08-28,"towr",2.11044042361111,1.661171,11.06216,1.37562679381827,20.7423958333333,19.85,21.18,0.292794102269909
"1770",2020-08-28,"ws55",0.418725311458333,0.3548102,2.426643,0.170093338149812,18.0637847222222,17.87,18.33,0.133867356638733
"1771",2020-08-29,"towr",2.57783915625,2.087149,4.041756,0.50488402864559,19.4071875,18.88,19.86,0.278141053347922
"1772",2020-08-29,"ws55",0.625561466666667,0.4923987,2.244291,0.201351091697187,18.1042708333333,17.75,18.43,0.202336929436861
"1773",2020-08-30,"towr",2.02745656597222,1.783434,3.425249,0.295416095232175,19.0111111111111,18.52,19.63,0.360828723083744
"1774",2020-08-30,"ws55",0.444989707291667,0.3673936,0.7268879,0.0535986217265529,17.9977083333333,17.55,18.48,0.293319862627553
"1775",2020-08-31,"towr",1.92289686458333,1.779294,2.904226,0.157081502459497,18.8148958333333,18.37,19.33,0.315814288894101
"1776",2020-08-31,"ws55",0.439465430208333,0.3924577,0.8047546,0.0633709007342145,17.8788194444444,17.47,18.26,0.270466100531975
"1777",2020-09-01,"towr",1.74822901388889,1.620646,1.937561,0.0685614487556758,18.9736458333333,18.48,19.51,0.351653495289225
"1778",2020-09-01,"ws55",0.370183652430556,0.32602,0.4124775,0.0277084316723229,18.1590277777778,17.71,18.64,0.329131090125243
"1779",2020-09-02,"towr",1.67802887152778,1.531314,1.806976,0.0737023889959354,19.0535416666667,18.57,19.71,0.390583354922937
"1780",2020-09-02,"ws55",0.334356417361111,0.2899999,0.3697969,0.0193910778831744,18.3027777777778,17.89,18.78,0.289966823632615
"1781",2020-09-03,"towr",1.54894214583333,1.405721,1.755919,0.0886294903911564,18.8940972222222,18.23,19.64,0.473204529881394
"1782",2020-09-03,"ws55",0.335029779861111,0.3077673,0.3684227,0.0174371917111832,18.2459722222222,17.71,18.76,0.356918322759111
"1783",2020-09-04,"towr",1.41563512123945,1.16677477313189,1.70369393524603,0.159749700248139,18.6214634146341,NA,18.94,0.142487749987293
"1784",2020-09-04,"ws55",0.300068536458333,0.2650008,0.3588692,0.0229963188855161,18.3626736111111,18.04,18.75,0.205934948961169
"1785",2020-09-05,"towr",1.40490676451216,1.110486,1.72600123009778,0.230792294675191,18.7454166666667,NA,19.1,0.299624122603535
"1786",2020-09-05,"ws55",0.311859326041667,0.2547707,0.3767034,0.0406760831787653,17.7944444444444,17.21,18.2,0.233412132040437
"1787",2020-09-06,"towr",1.18517575,1.077414,1.258508,0.0470466290243044,18.1598263888889,16.98,19.2,0.716177160939751
"1788",2020-09-06,"ws55",0.257467077777778,0.2379465,0.2829686,0.00986687901285648,16.8026041666667,15.9,17.3,0.431917960960181
"1789",2020-09-07,"towr",1.18187733680556,1.065404,1.254395,0.0483618914056168,18.2961458333333,16.92,19.39,0.833539578862106
"1790",2020-09-07,"ws55",0.249772506597222,0.2009321,0.2943188,0.0255961613699906,16.7462152777778,15.73,17.46,0.555034527138897
"1791",2020-09-08,"towr",1.13022253472222,0.996755,1.470108,0.0719265806859295,18.5008333333333,17.28,19.55,0.790944392077525
"1792",2020-09-08,"ws55",0.177449701041667,0.1074677,0.417554,0.0523921784426178,16.9097222222222,16.11,17.59,0.486116580910546
"1793",2020-09-09,"towr",1.09204268055556,1.004691,1.162088,0.0407002397503666,19.0248263888889,17.98,19.91,0.777820575584718
"1794",2020-09-09,"ws55",0.138122040625,0.119029,0.1692089,0.0128997046447044,17.1171527777778,16.4,17.76,0.486548912416256
"1795",2020-09-10,"towr",1.03937256111111,0.9507829,1.104942,0.0441186258774046,20.0267708333333,19.34,20.64,0.462627313205073
"1796",2020-09-10,"ws55",0.161775270138889,0.1290068,0.1888998,0.0135306126784138,17.6932638888889,17.15,18.3,0.41025076016697
"1797",2020-09-11,"towr",1.01639602951389,0.9425318,1.073586,0.0356530322063129,20.3956944444444,19.82,21.04,0.44940557375841
"1798",2020-09-11,"ws55",0.173120845833333,0.1595053,0.1942336,0.00829501526229187,17.9034722222222,17.44,18.44,0.356421078625303
"1799",2020-09-12,"towr",1.16832898611111,1.0276,1.500567,0.134105377646202,20.6873958333333,20.4,21.05,0.230996529794288
"1800",2020-09-12,"ws55",0.193461370833333,0.1661036,0.3970643,0.0259954072009189,17.9385763888889,17.72,18.15,0.119083555116185
"1801",2020-09-13,"towr",1.10563943125,0.9978114,1.280348,0.0675510506747361,20.6979861111111,20.17,21.16,0.250024611641806
"1802",2020-09-13,"ws55",0.1913391,0.1725827,0.2095843,0.0084110326124771,17.9339930555556,17.72,18.27,0.150473213911702
"1803",2020-09-14,"towr",1.34248474826389,0.9358522,5.349913,0.84927956022022,20.3488888888889,19.86,21.07,0.386336516508097
"1804",2020-09-14,"ws55",0.254381253819444,0.1532595,2.149003,0.265409554568651,17.8304861111111,17.46,18.39,0.29506824312201
"1805",2020-09-15,"towr",1.034304084375,0.9245982,1.190012,0.0766695548491069,19.8065972222222,19.2,20.27,0.283384628478262
"1806",2020-09-15,"ws55",0.198873471875,0.1821426,0.2407608,0.0121859910389828,17.4177430555556,17.05,17.78,0.203096525223546
"1807",2020-09-16,"towr",1.21307886944444,0.9251084,3.588293,0.629725159504786,19.0690625,18.14,19.9,0.517976654778447
"1808",2020-09-16,"ws55",0.206790508333333,0.1534887,0.8602074,0.118536635523695,16.7928125,16.24,17.08,0.287135449074096
